id,location_id,published_date,rating,helpful_votes,text,title,trip_type,travel_date,user.username,user.user_location.name,owner_response.title,owner_response.text,owner_response.author,owner_response.published_date,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
1057683466,652453,2026-04-24T02:36:57Z,5,0,"I was absolutely satisfied with my stay at the Andersia Hotel. 
The service is top-notch, and the staff is very friendly and attentive. 
The breakfast, in particular, won me over – a great selection! Additionally, the hotel's location is ideal for exploring Poznań.
I would love to come back!",Great stay / everything was perfect!,Business,2026-04-30,DavidFeininger,"Miehlen, Rhineland-Palatinate",Owner response,"Good afternoon,
it is a pleasure to read that you stay was perfect. We are waiting for your next stay with us. Feel welcome.
Sincerely, Ewa Przystanowicz, General Manager",Ewa Przystanowicz,2026-04-29T09:16:53Z,Value,4.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1053343354,652453,2026-03-17T13:19:18Z,5,0,It is a very nice hotel at the center of Poznan. There is a secure parking. Staff is super friendly. There is a restaurant and bar in the hotel. Room was big and good. Bed was comfortable and bathroom was very good. There is a closed sitting area looking at the center in the room.  Very good. Room needs lightening a bit at night.,Good,Solo travel,2026-03-31,muttibey,"Izmir, Izmir Province, Turkish Aegean Coast",Owner response,"Dear Sir,

Thank you very much for your kind and detailed review.We are delighted that you appreciated our central location, secure parking, friendly staff, and the comfort of your room. We’re also glad that you enjoyed the restaurant, bar, and the seating area in the room.
Thank you for your valuable feedback regarding the lighting – we will  leave this information to our technical department
We hope to have the pleasure of welcoming you again soon

Faithfully, Paulina Sokołowska, Guest Relations Supervisor",Ewa Przystanowicz,2026-03-20T09:46:18Z,,,,,,,,,,,,
1054132471,275077,2026-03-24T18:10:04Z,5,0,"Everything looks brand new in this hotel. It smells like new carpets! Beds are super comfy. Best nights sleep!! Food and wine is excellent. Walking distance to Jordan Bridge, Cathedral Island and Old Town. Loads of activities around the lake which is also great for running and will be perfect for cycling with the little ones.",City Break,Friends getaway,2026-03-31,MelissaH3207,"Liverpool, Merseyside, England",,,,,,,,,,,,,,,,
1051278006,275077,2026-02-27T07:53:28Z,2,0,Very basic hotel. During the checking I was told that's the car park is free of charge because I booked a superior room. During the checking out a different person from the reception told us that we have to pay for a car park 200zl. I never stay at this hotel,Very poor customer service,Family,2026-02-28,711elzbietaj,,,,,,Value,1.0,Rooms,3.0,Location,2.0,Cleanliness,1.0,Service,1.0,Sleep Quality,2.0
1034890693,275077,2025-10-15T01:13:31Z,2,0,"Dark and not clearly signed access road, dark parking lot, disproportionate parking price compared to parking in the city center, noise at reception due to the gaming tables there, tattered carpets in the hallways, outdated room design, low bed with a soft, uncomfortable mattress, thin bath towels, no electrical outlets next to the bed and no way to charge a cell phone, overrated",OK-,Couples,2025-10-31,Danny972,"Shoham, Central District",,,,,Value,2.0,Rooms,2.0,Location,3.0,Cleanliness,4.0,Service,3.0,Sleep Quality,2.0
974991560,275077,2024-10-22T16:42:01Z,5,0,"We have been visiting novotel Malta  for about   10 years. During  our stay, we have always found the staff very courteous  and helpful. In fact, we have always treated them as part of our family. Although  Polish is the main language,  English is widely spoken.The facilities  are adequate and definitely  fulfil all our requirements  during our stays. The food is of  international  cusine and changed on semi annual basis. They have the pool open in the summer months that is staffed by a lifeguard.","Great Stay at Novotel, Malta,  Poznan ",Friends getaway,2024-10-31,Explore52595523530,,,,,,,,,,,,,,,,,
1052483667,14958792,2026-03-09T13:29:15Z,5,0,"We stayed at this hotel for 2 nights on our city break to Poznan, it took around 15-20 mins in a taxi from the airport to get to the hotel costing £6 so it was easy to get to. Our room was spacious, clean and comfortable, the bathroom in particular was very nice and modern, we also had daily complimentary bottled water as a nice touch. In terms of ease of getting into the city it is in a great location over the road from a shopping mall and only a 10-15 minute to the main city square this is the perfect place to stay if you want value for money on your Poznan getaway.",Great weekend base,Couples,2026-03-31,ldgp14,"Telford, Shropshire, England",,,,,,,,,,,,,,,,
1048937177,14958792,2026-02-08T06:24:58Z,4,0,"Location good, room good,  breakfast excellent if a little expensive.  Hotel Restaurant poor size and seating accommodation for a 16 story hotel. Menu a bit limited but acceptable. Service poor despite being well staffed. WORSE OF ALL A BOOMING DISCO all evening, so no chance for conservation with friends over dinner. Some good restaurants in walking distance, so recommended avoid this hotel dinning area at all costs","Suitable base for a short visit, rooms fine but aviod the restaurant for evening meals",Friends getaway,2026-02-28,briandB4034MC,,,,,,Value,4.0,Rooms,4.0,Location,4.0,Cleanliness,5.0,Service,4.0,Sleep Quality,4.0
1031055719,14958792,2025-09-19T00:27:22Z,2,0,"The receptionist seemed very new and spoke little English, which made communication difficult. When asked about All points, the answers given were unclear and inconsistent.

Additionally, there is a recurring problem with the shower: the water temperature changes suddenly depending on other guests’ usage. This is not just inconvenient but potentially dangerous. Totally unexpected for a hotel stay.",Good location - service and room need a serious polish,Couples,2025-09-30,13testm,,,,,,Value,2.0,Rooms,2.0,Location,4.0,Cleanliness,3.0,Service,1.0,Sleep Quality,1.0
1024289111,14958792,2025-08-14T03:03:13Z,1,1,"The worse hotel of all my life. I arrive at the reception desk. The man working there says : excuse me but it is possible to enter your room in 2 hours. What to do and what to think about this comedy ? 

I asked to this man to prepare a magnetic card for my girlfriend who arrive a day later. Without earing me, he prepare the card and gave it directly to me. It was for the arrival of my girlfriend, not right now. It seems that this man just wanted to ear what he wanted and not what the customer said.

 I was so tired and, by chance, the restaurant was open.I give my bags at the reception and, before, I put my ticket inside of them before eating. The restaurant was very tasty. After 2 hours, the checking desk personal has changed and I truelly wanted to go to my room to SLEEP. Asking my bags, the man working there has asked me the ticket which was in a bag. I explained the situation and it is so nice to be seen as a criminal. Life is so wonderful in such situation when you are a customer who have already booked and paid the room.

In the room, there was a document with the email of the hotel management. I sent an email describing the situation and, of course, NO ANSWER.

And now the room. Do not expect to live an exceptional experience there : the room is little : small room even for two persons, no fridge, no real cupboard. A big disaster. It was a mistake to come here and I will never go back here for sure.","The worse horel of Poznan, Poland",Couples,2025-08-31,philippeh769,"Manage, Hainaut Province, Wallonia",,,,,Value,1.0,Rooms,1.0,Location,1.0,Cleanliness,2.0,Service,1.0,Sleep Quality,1.0
1001264026,14958792,2025-04-06T05:35:49Z,4,0,"Great hotek for a weekend city break. Located 15 walking distance from the main train station, right next to the Stary Browar shopping mall. The rooms are modern and sufficiently equipped. My only negative were the beds, a bit too stiff for me. Limited parking space available underground for extra fee. The lobby is nice with a bar/cafe next to the front desk. Staff very helpful and friendly.",Good hotel for a weekend city break,Couples,2025-03-31,SvenJ322,"Poznan, Greater Poland Province, Central Poland",,,,,,,,,,,,,,,,
1057052707,277656,2026-04-18T17:11:55Z,5,0,"Lovely place, atmosphere and cleanness. Great for a family day out!",Lovely place!,Family,2025-05-31,Catlandio,,Owner response,"Dear Catlandio,

Thank you for your kind words regarding your stay at the Mercure Gdynia Centrum hotel.

We are pleased to hear that you enjoyed the atmosphere and cleanliness of our hotel. We always strive to provide pleasant experiences for families, and your feedback reinforces our belief that we are heading in the right direction.

We invite you to visit us again!

On behalf of the management and the team at the Mercure Gdynia Centrum hotel,

Patryk Adrych
Guest Relations Manager",Patryk Adrych,2026-04-21T09:35:04Z,,,,,,,,,,,,
1017149280,277656,2025-07-08T07:48:14Z,5,0,"This hotel is a must try. Excellent location within walking distance to the beach, several museums and restaurants nearby. Super clean rooms and public area. Mattress in the bed is so comfortable that I slept like a baby. I loved the wide selection of fish products and the vegetable stew at breakfast. Winestone Restaurant in the hotel did not offer pirog, but I found a restaurant a block from the hotel specialized to this Polish specialty.",Best hotel to stay in Gdynia,NONE,2025-06-30,MariaY5775BB,,Owner response,"Dear Maria,

Thank you for your kind feedback regarding your stay at the Mercure Gdynia Centrum Hotel. 

We are pleased to hear that you found our location convenient and that you appreciated the proximity to the beach, museums, and diverse dining options. It is particularly gratifying for us to learn that you valued the cleanliness of our rooms and public spaces, as we take pride in maintaining high standards in our hotel.

We are glad that you found our mattresses comfortable and enjoyed a restful night's sleep. Your compliments regarding our breakfast offerings, especially the seafood products and vegetable goulash, are immensely valuable to us. We have noted your comment about the absence of pierogi in our Winestone restaurant; we strive to offer a varied menu and always welcome guest suggestions for improvements.

We hope to welcome you back soon and provide you with another unforgettable stay.

On behalf of the management and team of the Mercure Gdynia Centrum Hotel,

Patryk Adrych  
Guest Relations Manager",Patryk Adrych,2025-07-09T01:51:39Z,Value,5.0,Rooms,4.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
996348115,277656,2025-03-02T04:18:11Z,5,0,"We've spent one week in Mercure Hotel, in rooms with see view on 10th floor. Service was always in very goog level, especially in cleaning rooms. Swiming pool is really great option, and bathrobes You have in room without additional fees. Breakfests was very tasty, dinners in hotel's restaurant, too. It was great time.",Good quality hotel in perfect location,NONE,2025-02-28,adrianna0012025,"Myslowice, Silesia Province, Southern Poland",Owner response,"Szanowna Pani Adrianno,

Dziękujemy za wybór hotelu Mercure Gdynia Centrum.

Jesteśmy wdzięczni za poświęcony czas i podzielenie się z nami wrażeniami po wizycie. 

Cieszymy się, że pobyt upłynął komfortowo, pozostawiając w pamięci pozytywne doświadczenia.                                                       

Wierzymy, że Pani opinia będzie stanowiła zachętę dla wszystkich członków naszego personelu do dalszego poprawiania jakości oferowanych usług.

Uprzejmie informujemy, że wszelkie spostrzeżenia zostaną niezwłocznie przekazane do kierowników poszczególnych działów.

Już dziś zachęcamy do ponownych odwiedzin Gdyni. 

W imieniu dyrekcji i zespołu hotelu Mercure Gdynia Centrum,

Patryk Adrych
Kierownik ds. Relacji z Gośćmi

Mercure Gdynia Centrum 
""Twoja przystań w sercu Gdyni""",Patryk Adrych,2025-03-03T03:20:34Z,Value,4.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
991994811,277656,2025-02-02T15:06:38Z,5,0,"Good hotel, it's about the base for meetings. Good and friendly service, clean rooms, good breakfast. Well-equipped bar. Beautiful view from the upper floors. I recommend for quick trips. The hotel is located near the main station. See you next time",Good as a base for business trips,Business,2024-05-31,Johnb2b,"Manchester, Greater Manchester, England",Owner response,"Dear John,

Thank you for choosing the Mercure Gdynia Centrum hotel.

We are grateful for taking the time and sharing your impressions after your visit.

It is our pleasure to read that your stay was comfortable and left a positive experience in your memory.

Your opinion will definitely be an encouragement for all members of our staff to continue improving the quality of our services.

We kindly inform you that any observations will be immediately forwarded to the heads of individual departments.

We cordially invite you to visit Gdynia again.

On behalf of the management and team of the Mercure Gdynia Centrum hotel,

Patryk Adrych
Guest Experience Manager

Mercure Gdynia Centrum                                                    
""Your haven in the heart of Gdynia""",Patryk Adrych,2025-02-05T03:32:50Z,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
966302246,277656,2024-08-23T06:11:26Z,2,0,Rooms with high tubs preclude shower by handicapped guests. No help from frint desk. Shrugging shoulders. If you have any mobility problem.do not go there as you will not be able to take shower safely. Staff also was not attentive and very indifferent to my request to help.accomodate my parents' bathroom needs.,Bathrooms not handicapped ftiendly,Family,2024-08-31,WojciechB456,"Tampa, Florida",Owner response,"Dear Wojciech, 

We are truly sorry to hear about the challenges you faced during your stay regarding the accessibility of our bathrooms. 

Ensuring all guests' comfort is crucial to us, and we deeply apologize for any inconvenience you and your parents experienced. 

We are saddened by your suggestion that the team is not helpful. Almost all rooms in the hotel have bathtubs, showers are only available in the highest category rooms, which were completely sold out. Assigning a room for people with disabilities requires prior reservation with the reservation department. We did not have any ill will, only that the hotel was full and that is why we were unable to move you to another room.

Your feedback is invaluable, and we will address this matter promptly. 

Please accept our sincerest apologies for the shortcomings you encountered. 

On behalf of the management and team of the Mercure Gdynia Centrum hotel,

Patryk Adrych
Guest Relations Manager

Mercure Gdynia Centrum
""Your haven in the heart of Gdynia"".",Patryk Adrych,2024-08-26T05:21:48Z,Value,1.0,Rooms,1.0,Location,5.0,Cleanliness,5.0,Service,1.0,Sleep Quality,5.0
1056879097,7780556,2026-04-17T07:24:04Z,5,0,"It was my 4th stay at CY Gdynia within one year. We like the location, beautifull views of the sea and the perfect kitchen for breakfast and for dinner. I really enjoy my favourite egg benedict. I would like to personally highlight pre arrivall assistance by Bartłomiej Słomski. Checkin by the lady at the reception (i don't remember name) was very professional and great. We felt very welcome. Of course we will come here again and I hope it will be very soon.",My 4th visit of CY Gdynia which means we like it. :),Family,2026-04-30,PatrikR1981,,,,,,,,,,,,,,,,,
1047860664,7780556,2026-01-29T18:13:42Z,5,0,"This review may be delayed, but the emotions and memories are still very much alive. We didn’t have the chance to share our experience earlier on the hotel’s website or Booking.com, so we are happy to do it now.
This place is truly special. From the very first moment, you can feel the warmth, kindness, and genuine care for guests. The staff are wonderful, and special thanks go to Ms. Ola at the reception — her kindness, dedication, and attention to every detail made our stay truly beautiful and unforgettable.
The room had a stunning view, and the lovely birthday surprise prepared for my husband touched our hearts. These small gestures mean so much and stay with you long after the trip is over.
Excellent location, spotlessly clean, and very comfortable. We wholeheartedly recommend this place and will definitely return on our next visit to Gdynia.",Amazing,Couples,2025-08-31,WioletaL,"Limerick, County Limerick",,,,,,,,,,,,,,,,
1033835577,7780556,2025-10-07T13:16:37Z,5,0,"Beautiful views, delicious breakfast, and most importantly, the best location in town. Fantastic service. Rooms with a view are a hit!",Super!,Business,2024-12-31,Fellipe89,"Poznan, Greater Poland Province, Central Poland",,,,,,,,,,,,,,,,
1030460151,7780556,2025-09-15T03:48:05Z,5,0,"Excellent stay at Courtyard Marriott Gdynia Waterfront. The reception staff, especially Aleksandra and Liliana were welcoming and professional. Special thanks to Mohammed Ziya for his excellent service. A truly pleasant experience.",Excellent Service,Family,2025-09-30,Praveencz,,,,,,,,,,,,,,,,,
1028775295,7780556,2025-09-04T11:30:17Z,4,0,"Great location facing the ocean at the Marina and pier area. Lots of parking here. Bar,  lounge, dining room all face the Marina area. Had a snack and drink here, good service and food. Nice staff too. The facility is extremely well kept.",Lovely Hotel at Marina area Gdynia,Couples,2025-09-30,motorcar1,"Dublin, County Dublin",,,,,,,,,,,,,,,,
932925993,6998708,2024-01-09T02:57:01Z,3,0,"Our 4th hotel was in Gydnia. We have reserved a parking before so we went direct to the parking of theirs Which they have it in the back of the hotel. The staff was extra nice and the small reception was very nicely decorated. The place was really welcoming. 
But it was the other story when we came to the room. The floor was really dirty, on the side of the bed there were big stains where the head is when you lay down. On the table and night table there were stains from drinks. I just didnt want to think about it a lot and also we forgot floops so it was challenging to walk. I knew that they have no other room free, as they wrote me in the messages. So that was really disappointing. And also there is no good isolation, so you can hear everything through the door or walls. 
So parking good, location good, staff nice, But cleanliness, unfortunately, not at all.",At first impression everything fine,Couples,2023-12-31,masi0906,"Ljubljana, Upper Carniola Region",,,,,,,,,,,,,,,,
810221669,6998708,2021-09-16T07:00:40Z,2,1,"Expedia status that this is a 4.5 star hotel when in fact this a apartment hotel. This is at best a 3 star . 

We paid for the upgraded 2 people room a s friends got the family room. 
Our room was basic, no bathroom toiletries. Had a small kettle in room for I instant coffee and mint tea.
Daily room was equipped with kitchenette and balcony. It’s one bed and a sofa bed for kids.

Location is right downtown so this is a bonus.

Expedia states that parking is 30zl a night but when we got there the receptionist stayed it’s 50 due to it being high season. Breakfast was 25zl on Expedia and we got charged 30zl. Just not as advertised.

Apartment was clean and staff were friendly. 

Giving it 2 starts for Faldo advertising on parking and breakfast price a s the fact that it shows a 4.5 starts when it’s a 3 at most. 

Would not stay again.",Not as advertised,Couples,2021-09-30,Iluvztravelz,"Toronto, Ontario",,,,,,,,,,,,,,,,
777225539,6998708,2020-11-15T12:50:12Z,5,0,"Everything was clean and modern. Excellent coffee machine in dining room offered for free. The bed was comfortable. Good breakfast choice, food was lovely, great quality. Helpful receprion staff. Would definitely recommend.","good value for money, definitely for business trip in the area",Business,2020-11-30,jpedrak,,,,,,Value,5.0,Location,5.0,Service,5.0,,,,,,
771006166,6998708,2020-09-19T10:22:52Z,5,0,"We have rested  with my family: husband, wife, daughter 2 years old and son 7 years old. In our room they kindly brought a baby cot.  Comfortable elevators.  Nice, thoughtful interior.  Home atmosphere.  Comfortable location not far from the sea and in the very center.  Close to the station, shops, restaurants and cafes.  Nice and helpful service.  Very new, clean bed.  Fast free internet.  Great mattresses on the beds.  Minor flaws are not noticeable, and did not spoil the experience.",Very pleasant hotel at an affordable price,Family,2020-09-30,AlexanderOrlik,"Warsaw, Mazovia Province, Central Poland",,,,,,,,,,,,,,,,
990301095,26308453,2025-01-23T13:18:43Z,5,0,"Nice impressions. Good location. Everything is fresh & clean. Special thanks to reception staff - full understanding & support for client. Next time will be stay in Square Apartment - it's without any questions!
Thanks a lot for your hospitality!",First time in Square Apartments,Solo travel,2025-01-31,Go24146144995,,,,,,,,,,,,,,,,,
939892700,26308453,2024-02-26T14:16:02Z,5,0,"Perfect location in the city center, quiet, comfortable room, well equiped kitchen. Located 10 minutes from a seaside. Lot's of a good restaurants and bars around. Very helpfull and professional Staff. I recomend this place even in winter time.",Nice week in Gdynia,Couples,2024-02-29,569malgorzatap,,,,,,Value,5.0,Location,5.0,Service,5.0,,,,,,
942298258,23518362,2024-03-14T12:20:22Z,5,0,Very Customer friendly Service; one of my best Breakfast; clean; new Design; honest guys at the Reception: I was charged too high for Dishes and got refunded  promptly without asking. Not so far from City Centre; Parking space available for 45 Zloty.,"Superb Hotel: Cool Design, Fresh & Clean, Best Staff ever",Business,2024-03-31,Roam700108,Bremen,,,,,Value,4.0,Location,4.0,Service,5.0,,,,,,
607394899,953906,2018-08-17T13:36:22Z,3,0,Structure with some pretension. Large room but the cleaning lady did not pass regularly. A towel remained on the ground for three days without being substituted. Five minutes from the main promenade. Good breakfast. The breakfast attendant was very kind. The same can be said of the managers,A little expensive...,Solo travel,2018-07-31,Sanzio,,,,,,Value,3.0,Location,3.0,Service,3.0,,,,,,
420265397,953906,2016-09-19T15:25:02Z,5,0,"Great location in the middle of residential area, still fairly close to the beach and city center. Room was specious, bright and clean. Big plus for a common kitchen and coffee machine. Hotel staff was always helpful. Definitely worth to recommend. ",Calm and cosy place,Business,2016-09-30,980mateuszk,"Gdynia, Pomerania Province, Northern Poland",,,,,,,,,,,,,,,,
280826937,953906,2015-06-17T06:14:20Z,4,1,"The place is very good value for money if you're staying in Gdynia. It is very close to the beach too so excellent if you want to walk or run. The bedrooms are comfortable and spacious, breakfast is OK. I was there on a business trip so needed to use the wifi which was not reliable at all. Definitely something to look at.",Good value,Business,2015-04-30,marta_bg,,,,,,Value,5.0,Service,4.0,Sleep Quality,4.0,,,,,,
134499369,953906,2012-07-16T06:05:11Z,5,5,"This hotel is particularly suitable for those traveling by car. No need to pay through the nose for hustle and bustle hotels in Tri-city downtowns. You can leave your car on the free parking at this very quiet and cozy residence and walk down 10 min to the nearest train station, wait 5-15 min, pay 1 euro and  half an hour later be in the very heart of old Gdansk - avoiding both the heavy traffic and sizable parking fees. Otherwise drive 5 min to the sea promenade, 10 min to the Gdynia port or 15 min to Sopot.
    A significant advantage – cozy common dining room with well equipped kitchenette, two fridgeеs and electric stove, which allows you not only drink coffee/tea if you like, but even prepare a hot meal.
    We cannot judge the rooms’ amenities because the receptionist was so kind to give us a suite (#14) at the price of an ordinary room, including 50 inch LCD and 35 m terrace. But all other rooms were certainly not less immaculately clean, and mattresses not less comfortable. By the way, three other stuff members were multilingual, friendly and helpful, creating an exquisite sense of comfort.",Particularly suitable for those traveling by car,Family,2012-06-30,Moshe01,"Rehovot, Central District",,,,,Value,4.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1010651088,4888442,2025-06-01T14:53:13Z,5,0,"the hotel is stunning. So close to SKM train by 10 min walk if you do not drive or fancy paying for uber. The most kind and pleasant reception and breakfast staff I experienced. The breakfast choice is wonderful! Spa is amazing and clean and room more than enough space and facilities. We checked out very early before breakfast staff and were given lunch packs to take to the airport with us which contained so much lovely food- sandwiches, salads, fruits, yoghurt and juices/water. I will definitely stay again we loved this hotel so much! thank you💚❤️💚",amazing hotel great value,Family,2025-05-31,sunworshipper30,"Alfreton, Derbyshire, England",,,,,,,,,,,,,,,,
682841518,4888442,2019-06-20T05:23:14Z,4,0,"I am from USA visiting a friends and family. I was booked at expensive highly rated hotel at the beach with 5 stars. However, in reading the reviews statements if many stairs just to enter hotel, then no parking except street blocks away etc. so this wouldn't work hauling luggage along street and up long stairs...monitoring parking. Yikes.  My friend recommended the Business Faltom Hotel last minute. It is a10 minute ride or more with traffic but worth getting out if the hectic beach center. Nice professional staff, speak English and helpful with everything. Good AC in my room. Nice modern room with card fir electricity and comfy beds. Windows open. Back rooms are better for less road noise. Best part the Restaurant is spectacular. Wow! Great menu choices and decor is linens and comfort. The environment around the hotel is local commerce and not beautiful but inside hotel is great. Uber to beach was 30 zloty but restaurants unless very posh were nit as good as at Fathom in my opinion. Service is the best. Free parking! Elevator! No stairs to enter!❤️",Updated Hotel Excellent Restaurant Free Parking,Friends getaway,2019-06-30,993joank,"Palm Desert, Greater Palm Springs, California",,,,,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0,,,,,,
606635976,4888442,2018-08-15T07:01:23Z,4,0,"We stayed 2 nights. The room was fresh clean and tidy and the staff was very nice and provided an excellent service. It’s only a 3 star hotel, but it’s more like a 4 star hotel. Pool and gym is in good condition. Good price and it’s cheap to take a taxi when you’re going to Sopot, Gdańsk or Gdynia.",Nice stay ,Friends getaway,2018-08-31,967_kek,Stockholm,,,,,,,,,,,,,,,,
593881147,4888442,2018-07-07T21:10:42Z,4,0,"It’s a very good hotel, staff is nice and helpful, I was able to check in early. You can use the hotel’s amenities, like spa and pool. 
Only thing, it’s a little far from the city, and the nearest train station it’s like 1km. ",Good.,Solo travel,2018-07-31,Edamc,"Chennai (Madras), Chennai District, Tamil Nadu",,,,,,,,,,,,,,,,
526328494,4888442,2017-09-21T13:39:22Z,5,0,"This is a modern facility, the decor is very much like in the US (carpeted floors, the floor design etc.). Rooms are comfortable. Breakfast was really delicious. 
The hotel doesn't have much to offer in its environs and you might feel slightly imprisoned as far as food options. Otherwise, the place is comfortable, fresh, elegant.",very nice,Business,2017-09-30,Witoldzio,,Owner response,"Dear Guest, 

Thank you for completing the survey regarding your recent stay at our property. 

Your business is very important to us and we value your feedback. By telling us what you liked about your stay and how we can improve, you are helping us deliver a superior experience for you and other guests in the future. We hope you will come back and see us again soon.

Sincerely,
Karolina Janiszewska 
81029 Property
Best Western Plus Business Faltom Hotel",BusinessFaltom,2017-09-26T09:22:30Z,Location,4.0,Cleanliness,5.0,Service,5.0,,,,,,
679869231,7710716,2019-06-08T03:15:09Z,5,0,"It’s my second stay in this place and I highly recommend it. Room is nice, clean just what you will expect. Location is close to downtown ~ 10 min by public transport or small fee if you decide to use taxi. ",Hidden gem,Solo travel,2019-06-30,robertjw982,"Redhill, Surrey, England",,,,,,,,,,,,,,,,
1059053004,7394519,2026-05-05T05:23:30Z,4,0,"The hotel is quite modern, clean and well located. The rooms aren’t large but layout is well thought out. There is a curtain to give you privacy in the bathroom but those sharing may feel uncomfortable with a glass enclosed bathroom (I was solo). Water pressure in shower was excellent. Coffee & other hot drinks are available at no charge in the lobby 24/7. Room amenities are overall good but would love if they had hand/body lotion as well.",Modern stay in Gdansk,Solo travel,2026-05-31,Wavejenny14,"Houston, Texas",,,,,Value,4.0,Rooms,4.0,Location,4.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1058830768,7394519,2026-05-03T13:30:37Z,5,0,"Hotel location is excellent at the centre near all touristic locations & restaurants. 
Room was clean & spacious. 
Service is very good & they give access to playstation game for free which is great for kids.
Atmosphere is warm & welcoming",Excellent experience & will repeat it,Family,2026-04-30,georgesf817,,,,,,,,,,,,,,,,,
1058560644,7394519,2026-05-01T12:37:48Z,5,0,"We stayed 1 night in this hotel and we really liked it. Very roomy entrance hall with friendly helpful staff. We checked in online before arrival so we had our room key within a couple of minutes of arriving at front desk. 
Everything looks new and pristine, the glass elevators give great views of inside and outside. 
We had a standard double room, which was perfect for us, very comfy bed, nice bathroom and plenty of room to move around. 
The bar area is very cosy with comfy seats and pleasant staff.
Location is spot on for restaurants and bars only short walk away. We really enjoyed walking the canals and having a drink with great views.
We recommend this hotel, we will be back and stay for longer next time",Great stay,Couples,2026-04-30,huskisson67,"Liverpool, Merseyside, England",,,,,,,,,,,,,,,,
1058043248,7394519,2026-04-27T09:13:54Z,5,0,"I couldn't fault this hotel. Great location, comfy bed, lovely restaurant and breakfast. Would highly recommend",Excellent stay,Couples,2026-04-30,T8513BGsophieb,"London, England",,,,,,,,,,,,,,,,
1057116203,7394519,2026-04-19T08:34:26Z,5,0,"Excellent quality, service and accomodation.  The personnel went out of their way to make guests feel comfortable.  The free coffee and tea at the reception was welcome in the evening as well as the yoga class and city tour.  Simply delightful!",What a wonderful discovery in Gdansk !,Solo travel,2026-04-30,renayg2016,"Saint Sauveur des Monts, Quebec",Owner response,"Dear Renayg,

Thank you very much for your wonderful review and for sharing such positive feedback about your stay with us.
We are truly delighted to hear that you found it excellent, and that our team made you feel well cared for. Your kind words about our personnel mean a great deal to us, as genuine hospitality is at the heart of what we do.
We are also pleased that you enjoyed the coffee and tea in the evening, as well as the additional experiences such as the yoga class and city tour. It is fantastic to know that these touches contributed to making your stay simply delightful.

Thank you once again for choosing our hotel. 
We sincerely hope to welcome you back again soon for another enjoyable and relaxing stay.

Warm regards,
Bartłomiej Kamola",Bartłomiej Kamola,2026-04-20T03:20:06Z,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1055171364,1754683,2026-04-03T01:25:54Z,4,0,"This is my second stay at this hotel; it has been renovated and remains ideally located. I am giving a five-star rating for cleanliness, food quality, and the check-in/check-out process. I also really liked their little automated robot that clears away dirty dishes—it adds an undeniable touch of modernity! 

However, I believe the quality of service could still be improved—specifically regarding assistance for guests who did not receive their luggage upon landing at Gdańsk Airport. I felt the staff were resigned to this issue and showed little concern for truly looking after guests for whom this constitutes a serious problem (but the same staff put some effort on selling me a better room!). I imagine that missing luggage is a recurring issue and that the hotel has eventually grown accustomed to it; however, one must not forget that for an individual guest, this is an exceptional occurrence. 

The role of a hotelier is to put themselves in the guest's shoes; in my case, this did not happen, so I am therefore giving a rating of four stars.",Almost 5 stars,Business,2026-04-30,TheOwnerOfThePlace,"Tahiti, Society Islands",,,,,,,,,,,,,,,,
1053465007,1754683,2026-03-18T17:29:09Z,5,0,Excellent hotel in a superb location by the river and within easy reach of the Old Town. Our room was very clean and well equipped. The buffet breakfast was very good with plenty of choice for all tastes.,Great hotel in excellent location.,Couples,2026-03-31,Pam1603,"Leeds, West Yorkshire, England",,,,,,,,,,,,,,,,
1050707658,1754683,2026-02-22T15:32:12Z,5,0,"Absolutely 5 stars across the board! Fantastic l, top-notch amenities, and staff who go above and beyond to make our stay special.
Dinner was absolutely Michelin-star quality — an unforgettable culinary experience!
The breakfast spread is massive, and they even have a chocolate fountain.
However, the real highlight is the outstanding service provided by all the staffs , special mention to Fitz and Asha of breakfast, Oleh & Pawel of reception, John of concierge and Gio and Martina of Mercato(dinner). Dziekuje everyone.",A true 5star Experience,Family,2026-02-28,HG03,,,,,,,,,,,,,,,,,
